Distance (mm),T (C),P (atm),H2,O2,H2O,CH4,CO,CO2,AR,PT(S),H(S),H2O(S),OH(S),CO(S),CO2(S),CH3(S),CH2(S),CH(S),C(S),O(S)
0.285,800.0000000000001,1.0000000000000004,0.1716766167200245,8.173957998870561e-22,0.44889953507750435,0.03464269510426714,0.03468337379861299,0.27560470219506167,0.03449307710452938,0.94508234352906,0.021993820287765125,0.0008974281206556897,4.1159714431680385e-06,0.029629043219609127,2.036155043102024e-07,6.929336687305774e-09,4.487444012473575e-11,4.334216455086662e-12,0.00239303215362403,6.123793544979489e-09
0.30000000000000004,800.0000000000001,0.9999999999999999,0.17362898741577287,7.9567557530790625e-22,0.4474544654143629,0.03392786182765801,0.03512915345221662,0.2754125730614929,0.03444695882849661,0.9447319410160981,0.022112949208713695,0.0008942075149789753,4.080851647082325e-06,0.02996183317172736,2.0339806229425265e-07,6.751606808717916e-09,4.3492601595025335e-11,4.180330006757349e-12,0.002294771999841559,6.039650381922881e-09
0.315,800.0000000000001,1.0000000000000002,0.17547212304194862,7.758046036804889e-22,0.4460909458664526,0.03325203916865916,0.035553293845111175,0.2752282407114855,0.03440335736634291,0.9443977054023436,0.02222468226917643,0.0008911672188839933,4.048071815342857e-06,0.030277488247583494,2.0318996658121004e-07,6.584057558703146e-09,4.220348250479267e-11,4.0379734613750166e-12,0.0022046930082774245,5.961653468111106e-09
0.33,800.0000000000001,1.0,0.17721682468483066,7.575417348129959e-22,0.4448008629726685,0.03261144003304981,0.03595769897407123,0.2750511449450434,0.034362028390336405,0.9440783218502264,0.0223298041927687,0.000888289479396904,4.017372701474701e-06,0.0305775714455616,2.0299050685121179e-07,6.425779868731235e-09,4.099745833083139e-11,3.905832280821945e-12,0.0021217803090758775,5.889078343574687e-09
0.345,800.0000000000001,0.9999999999999999,0.17887239041316377,7.406870533158279e-22,0.443577238099331,0.032002796101422856,0.036344035468273236,0.27488077887776596,0.03432276104004317,0.9437726248870044,0.022428984521499645,0.000885559000346239,3.988534264394698e-06,0.03086344580111105,2.0279904624934866e-07,6.275968750949583e-09,3.986621429675457e-11,3.782788003597227e-12,0.0020451823157946252,5.821315440878207e-09
0.36000000000000004,800.0000000000001,1.0,0.18044687919900265,7.250735003653053e-22,0.44241402727209445,0.03142326807085067,0.03671376975203585,0.27471668357112944,0.03428537213488693,0.9434795774026054,0.02252279875279392,0.0008829625134898292,3.9613683096391e-06,0.031136306387249027,2.0261501257432207e-07,6.133909856355675e-09,3.8802531270226237e-11,3.667882858307987e-12,0.001974179026312293,5.757847643680865e-09
0.375,800.0000000000001,0.9999999999999999,0.1819473200559255,7.10559627059875e-22,0.4413059626711068,0.030870374254867338,0.03706819847203069,0.27455844298002735,0.03424970156604245,0.9431982529706636,0.022611744910012416,0.0008804884379884812,3.935712749558402e-06,0.03139720637849949,2.024378904789129e-07,5.998967661709459e-09,3.780011108664369e-11,3.5602917156933442e-12,0.0019081574136358005,5.6982329649184635e-09
0.39,800.0000000000001,1.0,0.18337987891036933,6.970256459432209e-22,0.440248426344134,0.030341933420430404,0.037408473385031824,0.27440567933107246,0.03421560860896203,0.9429278210521352,0.022696256642094178,0.0008781266084620568,3.9114270877233645e-06,0.03164707828754379,2.0226721465794851e-07,5.87057527921752e-09,3.685343402507492e-11,3.459299738714916e-12,0.0018465921624836081,5.642091042953175e-09
0.405,800.0000000000001,0.9999999999999996,0.18474999325268393,6.843692400797389e-22,0.43923734838300227,0.029836018518242167,0.0377356219415559,0.2742580489667205,0.034182968937795224,0.9426675344968941,0.02277671369759691,0.0008758680552338396,3.8883888248781496e-06,0.03188675145625097,2.0210256391375712e-07,5.74822565740746e-09,3.59576415869406e-11,3.36428439756707e-12,0.0017890304259955657,5.589092488922115e-09
0.42000000000000004,800.0000000000001,0.9999999999999997,0.1860624815930151,6.72501920880593e-22,0.43826912424289244,0.029350918963449154,0.03805056436562389,0.2741152386426866,0.034151672192332824,0.9424167189790518,0.022853450368344994,0.0008737048255295472,3.866490574365984e-06,0.03211696651816415,2.0194355600353906e-07,5.631464024671984e-09,3.510843975825683e-11,3.2747009057649766e-12,0.0017350796659814478,5.538950405903279e-09
0.435,800.0000000000001,0.9999999999999997,0.18732163330250262,6.613471653729606e-22,0.43734054692417856,0.02888510959348241,0.03835412796251892,0.2739769622424627,0.034121619974854744,0.94217476399251,0.02292676236287394,0.000871629836533486,3.845637723973764e-06,0.03233838746809189,2.017898431554789e-07,5.519881381031068e-09,3.430201861264462e-11,3.1900703276906636e-12,0.0016843978636364176,5.491413569010761e-09
