Distance (mm),T (C),P (atm),H2,O2,H2O,CH4,CO,CO2,AR,PT(S),H(S),H2O(S),OH(S),CO(S),CO2(S),CH3(S),CH2(S),CH(S),C(S),O(S)
0.00012325530053067013,1546.3000000000002,0.9999999999999172,0.0018972607914240233,0.03976631642162849,0.5389994904423172,0.11076701742027992,0.01578269542320096,0.2546656801970632,0.03812153930408611,0.9517496797217806,2.256133554624659e-05,0.0004779599920965097,0.005959238214276047,0.001078266698258233,1.2239421440380248e-07,6.901484637573462e-07,3.7168471122348036e-09,3.369870622766397e-11,7.172763896612872e-06,0.04070430498092197
0.00012327710335164314,1546.3000000000002,0.9999999999999172,0.001897212421162565,0.03972024425820067,0.5390491248938734,0.11073902990884468,0.015799355041559722,0.25467381361935165,0.038121219857007324,0.9520511423417682,2.2691005024515946e-05,0.00047815507672644244,0.00595855493682382,0.001079739179521746,1.223870695945557e-07,6.896416286673148e-07,3.7151818339646242e-09,3.368359641148088e-11,7.223461478279442e-06,0.04040167822109386
0.00012329890617261612,1546.3000000000002,0.999999999999917,0.0018971459466982287,0.0396741969445811,0.5390987529711291,0.11071105429911121,0.015816034519380892,0.2546819149429261,0.03812090037617353,0.9523487599320261,2.282058059673522e-05,0.00047834824524564727,0.00595777573448436,0.0010812085950278594,1.223799996250575e-07,6.891277654090706e-07,3.713463440545754e-09,3.3668005065293887e-11,7.274101519695866e-06,0.0401029975562025
0.00012332070899358913,1546.3000000000002,0.9999999999999167,0.0018970613567723426,0.03962817489412076,0.5391483741095897,0.11068309102659442,0.01583273310020369,0.2546899846363705,0.03812058087634858,0.9526425952915327,2.2950057827545455e-05,0.00047853952826069316,0.00595690273316479,0.0010826749674007886,1.2237300397464983e-07,6.886070641906781e-07,3.71169318043882e-09,3.3651943509136154e-11,7.3246821225467205e-06,0.03980819801427711
0.0001233425118145621,1546.3000000000002,0.9999999999999167,0.00189695864698268,0.03958217851212238,0.5391979877504834,0.11065514051640098,0.015849450042128628,0.25469802315999734,0.03812026137188443,0.9529327103967504,2.3079432492731326e-05,0.00047872895598066815,0.005955938021762127,0.0010841383193098972,1.223660820904326e-07,6.88079711474711e-07,3.7098722802843685e-09,3.3635422865167797e-11,7.375201481948134e-06,0.03951721548292237
0.00012336431463553512,1546.3000000000002,0.9999999999999165,0.0018968378195617249,0.03953620819596492,0.5392475933407652,0.1106272031834221,0.015866184617601614,0.25470603096595473,0.03811994187672958,0.9532191663596477,2.320870065028705e-05,0.000478916558195303,0.005954883651138241,0.0010855986733898748,1.2235923339596714e-07,6.875458899373971e-07,3.70800194423675e-09,3.3618454051632086e-11,7.4256579176640455e-06,0.03922998675231672
0.0001233861174565081,1546.3000000000002,0.9999999999999164,0.0018966988831712528,0.03949026433521928,0.5392971903331211,0.11059927943251244,0.01588293611321239,0.25471400849832665,0.038119622404436886,0.9535020234543108,2.3337858629795624e-05,0.0004791023642882324,0.005953741635236173,0.0010870560522610842,1.2235245729078255e-07,6.870057785707349e-07,3.7060833546240318e-09,3.360104778884057e-11,7.476049863987063e-06,0.0389464494874879
0.0001234079202774811,1546.3000000000002,0.9999999999999164,0.0018965418526854531,0.039444347311774444,0.5393467781859654,0.11057136965868418,0.015899703829472367,0.2547219561932461,0.03811930296817201,0.953781341060995,2.3466902777992084e-05,0.0004792864032099127,0.005952513949637638,0.001088510478461368,1.2234575314424329e-07,6.864595525385797e-07,3.7041176712475182e-09,3.358321459284147e-11,7.526375762531658e-06,0.03866654228614923
0.0001234297230984541,1546.3000000000002,0.9999999999999163,0.0018964125016685842,0.03940999987244148,0.5393838844302713,0.11055049079935236,0.015912263326463116,0.2547278851428999,0.03811906392690328,0.9539881072826281,2.356340555946258e-05,0.0004794230025394377,0.005951540236973657,0.0010895970818577828,1.2234078232194523e-07,6.860468482954934e-07,3.702616384920299e-09,3.356959473064189e-11,7.56399662721396e-06,0.03845939286999746
0.00012344604076777632,1546.3000000000002,0.9999999999999164,0.001896273038019908,0.039375667829577014,0.5394209850324236,0.11052962014315586,0.015924831242224123,0.25473379779639066,0.0381188249182088,0.954192947927209,2.3659841485689335e-05,0.0004795586398127728,0.005950520423473213,0.0010906820533113993,1.2233585116851925e-07,6.856308857489459e-07,3.7010898265200714e-09,3.355574576357199e-11,7.6015791862552744e-06,0.038254217834138564
0.00012346235843709857,1546.3000000000002,0.9999999999999163,0.0018961234743994292,0.03934135133506863,0.53945807977167,0.11050875784523613,0.01593740729839985,0.25473969432802784,0.03811858594719813,0.9543958869272282,2.375620920794137e-05,0.0004796933266997646,0.005949455296416699,0.0010917654021583563,1.223309593973524e-07,6.852117342993153e-07,3.6995384581001787e-09,3.35416718810988e-11,7.639122862833044e-06,0.03805099243965287
0.0001234786761064208,1546.3000000000002,0.9999999999999163,0.0018959638251921838,0.03930705053852787,0.5394951684290473,0.11048790405785178,0.015949991220763626,0.2547455749097491,0.03811834701886818,0.9545969479373361,2.38525075116835e-05,0.0004798270747345461,0.005948345631442053,0.0010928471376796406,1.2232610672138415e-07,6.847894622306642e-07,3.697962734774895e-09,3.352737720975887e-11,7.676627147638641e-06,0.03784969223708931
0.00012349499377574305,1546.3000000000002,0.9999999999999164,0.0018958115309715628,0.039276193365246036,0.5395285428411554,0.11046914304926658,0.015961323253119754,0.25475085393633673,0.03811813202390404,0.9547763164856515,2.3939115769974904e-05,0.0004799466546683261,0.005947309484592795,0.001093819327880079,1.2232177249710997e-07,6.844068047446238e-07,3.696524130902415e-09,3.351432659097891e-11,7.710346962443686e-06,0.0376701481258585
0.00012350967967813306,1546.3000000000002,0.9999999999999163,0.0018956510932556447,0.03924534913260484,0.5395619119939256,0.11045038916227287,0.015972661244061586,0.2547561203029221,0.03811791707095739,0.9549541996433876,2.4025666112909963e-05,0.0004800654915799043,0.005946238429896145,0.001094790225455258,1.2231746948373036e-07,6.840217221134799e-07,3.695066484790639e-09,3.3501103346238783e-11,7.744034154715605e-06,0.03749212644165424
0.0001235243655805231,1546.3000000000002,0.9999999999999163,0.001895499748081411,0.039217600473833894,0.5395919396057931,0.110433516839906,0.015982870372140932,0.2547608493081894,0.03811772365205536,0.9551130382549478,2.4103511248095226e-05,0.00048017181623524394,0.005945245082159748,0.0010956629335793246,1.2231362327612276e-07,6.836731134781152e-07,3.6937385847977075e-09,3.3489057211971634e-11,7.774324462740404e-06,0.037333194363402725
0.00012353758289267413,1546.3000000000002,0.9999999999999164,0.0018953418287456013,0.039189862456764916,0.5396219627184277,0.11041665044668413,0.015993084033653685,0.2547655682433258,0.0381175302723981,0.9552706992230666,2.418130833068551e-05,0.0004802775514886213,0.0059442242872628686,0.0010965346048896344,1.2230980200976122e-07,6.833226129964997e-07,3.692395746413162e-09,3.347687565561764e-11,7.804587869828627e-06,0.03717546907880401
0.00012355080020482514,1546.3000000000002,0.9999999999999164,0.001895177346732416,0.039162135155634686,0.5396519812197328,0.11039979005689134,0.016003302092430824,0.25477027719419454,0.038117336934383406,0.9554271944510679,2.4259056842963516e-05,0.0004803827031447045,0.005943176429877958,0.0010974052441829003,1.223060055209855e-07,6.829702542819494e-07,3.6910381952602195e-09,3.346456072289509e-11,7.834824158366869e-06,0.037018938289962826
0.00012356401751697618,1546.3000000000002,0.9999999999999163,0.0018950063141636832,0.03913441864376682,0.5396819949983727,0.11038293574367121,0.01601352441395972,0.2547749762457011,0.03811714364036495,0.9555825357228294,2.4336756293856844e-05,0.00048048727694994056,0.005942101889822384,0.0010982748562270311,1.223022336447315e-07,6.826160704800401e-07,3.6896661540949396e-09,3.345211443352263e-11,7.865033123009894e-06,0.036863589823332196
0.00012357723482912719,1546.3000000000002,0.9999999999999164,0.0018948287437844757,0.0391067129935812,0.5397120039437704,0.1103660875790412,0.016023750865366906,0.25477966548180303,0.03811695039265285,0.9557367347033539,2.4414406220617125e-05,0.0004805912785928214,0.00594100104209735,0.0010991434457605042,1.2229848621463253e-07,6.822600942732161e-07,3.688279842828927e-09,3.3439538781425196e-11,7.895214570491493e-06,0.036709411629104606
0.00012359045214127822,1546.3000000000002,0.999999999999916,0.00189445404357206,0.039051334563496506,0.5397720068963126,0.11033240997810838,0.016044215634373103,0.2547890148389616,0.03811656404517605,0.956041751858069,2.4569555729684423e-05,0.0004807975878564931,0.005938721899786492,0.0011008775760945558,1.2229106402146134e-07,6.81542893085479e-07,3.685465275549542e-09,3.341400723697649e-11,7.955494175733677e-06,0.036404518475451494
0.00012361688676558024,1546.3000000000002,0.999999999999916,0.0018940958779419218,0.0390017046135405,0.5398258046004,0.11030222694660559,0.016062582763828177,0.2547973674787352,0.038116217718948645,0.9563115418336491,2.4708532916347994e-05,0.00048098073054827676,0.005936591921533927,0.0011024294443182144,1.2228448872686627e-07,6.808938701931167e-07,3.682894538152602e-09,3.3390687803846096e-11,8.009462140253131e-06,0.03613493118024968
0.0001236405953583517,1546.3000000000002,0.9999999999999158,0.0018937168998448487,0.03895211068870837,0.5398795850818978,0.11027206475984404,0.01608096120424585,0.2548056897900167,0.03811587157544244,0.9565778310211153,2.4847344453971288e-05,0.0004811621174189581,0.005934382866843928,0.001103978094244954,1.2227798947289412e-07,6.80239563716208e-07,3.6802811513554806e-09,3.3366981746410625e-11,8.063338952155264e-06,0.035868928985769356
0.0001236643039511232,1546.3000000000002,0.9999999999999157,0.0018933172032481345,0.038902553175926086,0.5399333477294703,0.11024192379509122,0.01609935024502407,0.25481398222472434,0.038115525626515816,0.9568406825652154,2.4985988336165894e-05,0.000481341779260727,0.005932096732759272,0.0011055235520883104,1.2227156526414445e-07,6.795801462876177e-07,3.677626285542291e-09,3.334289967638604e-11,8.117123786597992e-06,0.035606446695872804
0.00012368801254389466,1546.3000000000002,0.9999999999999155,0.0018928968874578464,0.038853032453517074,0.5399870919394709,0.11021180441907805,0.016117749191140854,0.25482224522571045,0.038115179883624846,0.9571001584198584,2.5124462742177562e-05,0.00048151974628448595,0.005929735469329976,0.0011070658437046393,1.2226521509844556e-07,6.789157860763899e-07,3.6749310833289488e-09,3.3318451953693304e-11,8.170815899886896e-06,0.035347420352929586
0.00012371172113666612,1546.3000000000002,0.9999999999999153,0.001891994820292676,0.03875410285145257,0.5400945226702428,0.11015163184951154,0.016154574094679488,0.2548386846539725,0.03811448905984835,0.9576092249885106,2.5400896694803036e-05,0.00048187071384633276,0.005924795124582602,0.0011101410297950838,1.222527328633505e-07,6.775728882180624e-07,3.669424104240825e-09,3.3268499757464135e-11,8.277919360435892e-06,0.034839485798896466
0.0001237591383222091,1546.3000000000002,0.999999999999915,0.0018911745937756862,0.038671145427425974,0.5401846734411062,0.11010117283159257,0.01618552179907329,0.25485240222175254,0.038113909685273804,0.9580268070837983,2.563249019624723e-05,0.0004821604556725895,0.005920431038495786,0.0011127138028796926,1.222424708696356e-07,6.764313677868811e-07,3.66468481745716e-09,3.322551173697959e-11,8.367565732205919e-06,0.0344230851914761
0.0001237989560393254,1546.3000000000002,0.9999999999999153,0.0018902977014306674,0.03858829645615371,0.5402747645268704,0.11005077916931186,0.016216488832424686,0.2548660422850931,0.03811333102871549,0.9584356415294277,2.586358792159252e-05,0.00048244579440581226,0.005915879068757058,0.0011152779725847998,1.2223240434678862e-07,6.752779636563267e-07,3.6598458269504884e-09,3.318161991833228e-11,8.456943494575173e-06,0.034015633900013054
0.00012383877375644168,1546.3000000000002,0.9999999999999148,0.0018893647426561381,0.03850555750115758,0.5403647932823465,0.11000045232397931,0.016247472315554217,0.2548796067002905,0.0381127531340157,0.9588359894101256,2.6094185749731698e-05,0.00048272685733458017,0.005911147196328098,0.0011178336508629169,1.2222252847626866e-07,6.741133541101565e-07,3.654911802446833e-09,3.3136866640611526e-11,8.546051083300568e-06,0.03361686262458466
0.000123878591473558,1546.3000000000002,0.9999999999999145,0.0018883763460927068,0.038422930067163165,0.5404547571205045,0.10995019368721248,0.016278469475225064,0.25489309726138554,0.03811217604241662,0.9592281031780612,2.6324280618852358e-05,0.00048300376752831464,0.005906243074366399,0.0011203809465578324,1.222128384501771e-07,6.72938186853434e-07,3.649887219862895e-09,3.30912924855342e-11,8.634887393199203e-06,0.03322651103147013
0.00012391840919067428,1546.3000000000002,0.9999999999999145,0.0018873331671769948,0.03834041560198993,0.5405446535117444,0.10990000458366848,0.016309477640586743,0.254906515702157,0.03811159979267648,0.9596122269307477,2.6553870475119938e-05,0.0004832766439732167,0.005901174040666525,0.0011229199654910805,1.2220332947912204e-07,6.717530802528881e-07,3.6447763686061424e-09,3.304493634364264e-11,8.723451755641155e-06,0.03284432746265982
0.00012395822690779057,1546.3000000000002,0.9999999999999143,0.001886235885543776,0.0382580154986043,0.5406344799830899,0.10984988627399755,0.016340494239315696,0.25491986369825564,0.03811102442119309,0.9599885966844347,2.6782954203108233e-05,0.00048354560170533426,0.0058959471301724695,0.0011254508105182684,1.2219399680460046e-07,6.705586246204732e-07,3.6395833588948793e-09,3.299783548068822e-11,8.811743906487296e-06,0.03247006864985732
0.00012399804462490685,1546.3000000000002,0.9999999999999143,0.0018850852030938647,0.0381757310966764,0.5407242341175201,0.10979983995706921,0.01637151679468383,0.2549331428688587,0.038110449962097996,0.9603574405989157,2.7011531549882055e-05,0.0004838107519203795,0.005890569084979262,0.0011279735815964077,1.2218483570594163e-07,6.693553832166087e-07,3.634312127635781e-09,3.295002559093315e-11,8.899763950003271e-06,0.03210349947960729
0.00012403786234202317,1546.3000000000002,0.9999999999999141,0.0018838818411230048,0.03809356368492109,0.540813913552965,0.1097498667733173,0.016402542921136656,0.25494635477914046,0.03810987644739633,0.9607189791440524,2.723960310259237e-05,0.0004840722020546555,0.00588504636396907,0.0011304883756857878,1.2217584150315893e-07,6.68143893226307e-07,3.628966444263785e-09,3.290154085010324e-11,8.987512353270484e-06,0.03174439281717967
0.00012407768005913945,1546.3000000000002,0.9999999999999141,0.001882626538077062,0.038011514502997175,0.5409035159814285,0.10969996780742809,0.01643357032071134,0.25495950094227926,0.03810930390707859,0.9610734254147679,2.7467170191815068e-05,0.00048433005593860763,0.005879385156128875,0.001132995286871511,1.2216700957102185e-07,6.669246671068473e-07,3.6235499184814896e-09,3.285241398557646e-11,9.074989901002021e-06,0.0313925291781213
0.00012411749777625574,1546.3000000000002,0.999999999999914,0.0018813200480986298,0.037929584742801364,0.5409930391483077,0.1096501440901455,0.01646459678059659,0.2549725828208542,0.038108732369196034,0.9614209853477981,2.7694234824026183e-05,0.00048458441390321404,0.005873591389631794,0.0011354944064596055,1.221583353412977e-07,6.656981934678608e-07,3.6180660056122886e-09,3.2802676324927304e-11,9.162197662374003e-06,0.031047696502322357
0.00012415731549337205,1546.3000000000002,0.9999999999999137,0.001879963139091067,0.03784777555015648,0.541082480851566,0.10960039660064251,0.016495620169948565,0.2549856018286366,0.0381081618599589,0.9617618579168673,2.7920799743104057e-05,0.0004848353728763388,0.005867670741045745,0.0011379858230079047,1.2214981429621603e-07,6.644649379376469e-07,3.612518012189882e-09,3.27523578466002e-11,9.24913702189737e-06,0.03070968994941513
0.00012419713321048834,1546.3000000000002,0.9999999999999135,0.0018785565908921017,0.03776608802644944,0.5411718389408766,0.10955072626880677,0.01652663843679656,0.25499855933234744,0.0381075924038311,0.9620962354428401,2.814686829694229e-05,0.0004850830265330579,0.005861628647826815,0.001140469622460881,1.221414419918688e-07,6.63225344462256e-07,3.606909103089593e-09,3.2701487244591536e-11,9.33580961956137e-06,0.030378311576025975
0.00012423695092760463,1546.3000000000002,0.9999999999999134,0.0018771011935351186,0.03768452323022876,0.5412611113167551,0.10950113397745595,0.01655764960502521,0.25501145665337793,0.038107024023621976,0.96242430374446,2.8372444349273338e-05,0.0004853274653704241,0.005855470315842835,0.0011429458881455404,1.2213321404757494e-07,6.619798359914228e-07,3.601242306178916e-09,3.265009197061787e-11,9.422217306920387e-06,0.03005337017758221
0.00012427676864472094,1546.3000000000002,0.9999999999999134,0.001875597745636087,0.03760308217872992,0.5413502959296987,0.1094516205644397,0.01658865177149741,0.2550242950694257,0.03810645674057241,0.9627462423887986,2.8597532369812016e-05,0.00048556877683064557,0.005849200729845541,0.0011454147008794701,1.2212512614509055e-07,6.607288154758898e-07,3.5955205185367967e-09,3.2598198290501136e-11,9.508362189639645e-06,0.02973468102702685
0.00012431658636183723,1546.3000000000002,0.9999999999999133,0.0018740470528662008,0.03752176584934562,0.5414393907793368,0.10940218682465677,0.016619643103281328,0.2550370758160758,0.03810589057443752,0.963062224878979,2.882213748736298e-05,0.000485807045390952,0.0058428246616912365,0.0011478761389823262,1.2211717404973444e-07,6.5947266676225e-07,3.5897465111680774e-09,3.254583132692228e-11,9.594246660767823e-06,0.029422065678677122
0.0001243564040789535,1546.3000000000002,0.999999999999913,0.0018728029743307689,0.03745831225525297,0.541508946227301,0.10936361498054527,0.016643851210680155,0.2550470233933921,0.038105448958497865,0.9633050981999464,2.899731236491081e-05,0.0004859911646243285,0.00583777121263794,0.0011497944360514946,1.2211105207345822e-07,6.584877729162767e-07,3.5852000414932684e-09,3.250459764930336e-11,9.661177544128038e-06,0.029181902280301562
0.00012438751785271977,1546.3000000000002,0.999999999999913,0.0018715309327124185,0.037394935821928696,0.5415784447622778,0.10932509258837995,0.016668050808824848,0.25505693704192717,0.03810500804394929,0.9635445148382383,2.9172198430024346e-05,0.00048617351356111855,0.005832657636804054,0.0011517083119232587,1.221050085138135e-07,6.575001383986688e-07,3.5806245234812126e-09,3.2463100705920216e-11,9.727952198162654e-06,0.02894526233061035
0.00012441863162648603,1546.3000000000002,0.9999999999999127,0.0018703625094204958,0.037337963350678155,0.5416409440441352,0.10929046498881057,0.01668982251760658,0.2550658307624283,0.03810461182692063,0.9637570968483302,2.9329351395090607e-05,0.0004863361444208961,0.005828005686545567,0.0011534270485584572,1.220996347646694e-07,6.566090570401677e-07,3.5764826921420485e-09,3.242553716970909e-11,9.787916924531385e-06,0.02873523468622527
0.00012444663402287566,1546.3000000000002,0.9999999999999127,0.0018691720374105028,0.0372810540150383,0.5417033958627352,0.10925587794192484,0.016711586132288694,0.2550746978210409,0.03810421618956154,0.9639669938944249,2.9486275040557466e-05,0.0004864973972870393,0.005823308106238525,0.0011551422564571117,1.220943215884175e-07,6.557159989982912e-07,3.572319111166991e-09,3.2387776521605515e-11,9.847757206410838e-06,0.028527942898317837
0.00012447463641926528,1546.3000000000002,0.9999999999999125,0.0018679598023017086,0.03722420810274818,0.5417657995896165,0.10922133166923657,0.01673334110676824,0.2550835385924476,0.038103821136881336,0.9641742584156932,2.9642971745197996e-05,0.00048665729767901874,0.0058185662828316225,0.0011568539596292183,1.2208906761461106e-07,6.548210733897298e-07,3.5681345830088094e-09,3.234982603672756e-11,9.907474113549088e-06,0.02832333308768245
0.0001245026388156549,1546.3000000000002,0.9999999999999123,0.0018667260899454473,0.03716742589337177,0.5418281546073183,0.10918682638386437,0.016755086909160773,0.255092353442728,0.038103426673611406,0.9643789416204097,2.979944395231799e-05,0.0004868158705145495,0.005813781561518627,0.0011585621815729998,1.2208387149799614e-07,6.539243856571896e-07,3.5639298853585012e-09,3.231169276568174e-11,9.967068746435592e-06,0.0281213526487869
0.0001245306412120445,1546.3000000000002,0.9999999999999121,0.0018654711862565406,0.03711070765849455,0.5418904603092383,0.10915236229079057,0.01677682302143197,0.2551011427295725,0.03810303280421559,0.9645810935097409,2.9955694116977746e-05,0.00048697314012198484,0.005808955246814297,0.0011602669452892471,1.2207873191105373e-07,6.530260376396646e-07,3.55970577185496e-09,3.2273383540997017e-11,1.0026542208082242e-05,0.02792195022495985
0.00012455864360843414,1546.3000000000002,0.9999999999999121,0.0018641953770470688,0.037054053661918544,0.541952716099491,0.10911793958711684,0.0167985489390322,0.25510990680249396,0.038102639532900384,0.9647807629067603,3.0111724880681952e-05,0.0004871291302550661,0.005804088603813919,0.0011619682732971366,1.220736475383346e-07,6.521261276698006e-07,3.555462972899211e-09,3.22349049844956e-11,1.0085895670089138e-05,0.02772507567784954
0.00012458664600482376,1546.3000000000002,0.9999999999999118,0.0018628989478649577,0.03699746415985467,0.5420149213927666,0.10908355846231567,0.01682026417053678,0.2551186460030363,0.03810224686362495,0.9649779974901768,3.0267538996573065e-05,0.0004872838641079752,0.00579918285939701,0.0011636661876309774,1.220686170917739e-07,6.512247507514764e-07,3.5512021962202575e-09,3.219626351243504e-11,1.0145130357168008e-05,0.027530680052567685
0.0001246146484012134,1546.3000000000002,0.9999999999999115,0.001861582183841679,0.036940939401108416,0.5420770756141925,0.10904921909847241,0.01684196823729832,0.2551273606649759,0.03810185480011074,0.9651728438270575,3.042313907911187e-05,0.0004874373643322853,0.005794239203538235,0.0011653607098693394,1.220636393024718e-07,6.50321998645242e-07,3.546924127709651e-09,3.2157465343084487e-11,1.0204247441164305e-05,0.027338715543963023
0.000124642650797603,1546.3000000000002,0.9999999999999115,0.0018605174606947004,0.03689589826732235,0.5421266167485237,0.1090218579134275,0.016859272453599923,0.25513429465426646,0.038101542502165464,0.9653265837127675,3.054710395946667e-05,0.00048755893613582275,0.0057902694233441425,0.001166709949863221,1.2205970561274012e-07,6.496009799636819e-07,3.5434997178857847e-09,3.212640916475965e-11,1.0251319465789116e-05,0.027187304318152278
0.00012466498727588398,1546.3000000000002,0.9999999999999114,0.0018594401243662278,0.03685089860076459,0.5421761247462399,0.10899452349652447,0.016876569038215796,0.25514121340034446,0.03810123059354454,0.9654788555845303,3.067093604583472e-05,0.00048767974809473224,0.0057862768260521285,0.0011680570555515969,1.2205580399755382e-07,6.488791862808618e-07,3.5400650571263114e-09,3.2095260096204965e-11,1.0298318142947779e-05,0.02703738702443259
0.00012468732375416492,1546.3000000000002,0.9999999999999113,0.0018583503186516816,0.036805940518020164,0.5422255993295149,0.10896721593063892,0.01689385776487805,0.25514811706246243,0.03810091907583401,0.9656296816215123,3.079463665686108e-05,0.00048779981099450573,0.005782261967747722,0.0011694020372747724,1.220519338465049e-07,6.48156660011323e-07,3.5366204651753743e-09,3.206402103619028e-11,1.0345244084953369e-05,0.026888940904450785
0.0001247096602324459,1546.3000000000002,0.9999999999999113,0.00185735895073797,0.0367655138918559,0.5422700976587352,0.10894266214531047,0.016909410717102086,0.2551543175908918,0.03810063904536651,0.9657642068612096,3.0905856078351894e-05,0.000487907235910644,0.005778630010961397,0.001170610713259418,1.2204847709699238e-07,6.475057940597317e-07,3.533512099335199e-09,3.203583127922558e-11,1.0387415785884935e-05,0.026756578786975578
0.00012472976306289875,1546.3000000000002,0.9999999999999111,0.001856357703090814,0.03672512112195151,0.5423145685035843,0.10891813023098447,0.016924956966519095,0.2551605061400758,0.03810035933379401,0.9658975941909304,3.101697146082956e-05,0.00048801407024198193,0.005774980849015113,0.0011718176843809958,1.220450448897142e-07,6.468543973344753e-07,3.5303961640771104e-09,3.200757293405417e-11,1.0429529623160205e-05,0.0266253742425015
0.0001247498658933516,1546.3000000000002,0.9999999999999108,0.001855346679711095,0.03668476228769557,0.5423590116698058,0.10889362024266726,0.016940496357759356,0.25516668282025656,0.03810007994210438,0.9660298589387616,3.1127983863291735e-05,0.0004881203214413942,0.005771314860108272,0.0011730229578317257,1.22041636791771e-07,6.462024983771392e-07,3.527272876470543e-09,3.1979247968586816e-11,1.047158607856393e-05,0.026495311548527956
0.00012476996872380446,1546.3000000000002,0.9999999999999108,0.0018543259842946959,0.03664443746677031,0.5424034269657059,0.10886913223373564,0.016956028738361977,0.25517284773989607,0.03809980087123542,0.9661610161761987,3.123889441479294e-05,0.0004882259968371861,0.005767632414262242,0.0011742265407036837,1.2203825236889882e-07,6.455501249965598e-07,3.5241424488155706e-09,3.1950858307486765e-11,1.051358563731359e-05,0.026366375247475222
0.00012479007155425731,1546.3000000000002,0.9999999999999105,0.0018532957202070128,0.03660414673518897,0.5424478142021216,0.10884466625598405,0.016971553958705574,0.2551790010057162,0.038099522122076644,0.9662910807214233,3.134970433830876e-05,0.0004883311036338208,0.005763933873394828,0.0011754284399764648,1.2203489119417086e-07,6.448973043107633e-07,3.521005088613372e-09,3.1922405831904224e-11,1.0555528818269486e-05,0.026238550143292485
0.00012481017438471017,1546.3000000000002,0.9999999999999105,0.0018522559904749522,0.036563890167308426,0.542492173192408,0.10882022235964019,0.01698707187198504,0.25518514272271364,0.03809924369546996,0.9664200671501141,3.146041482279783e-05,0.0004884356489169645,0.005760219591625823,0.001176628662525331,1.220315528514023e-07,6.442440627862043e-07,3.5178609987036417e-09,3.189389238072781e-11,1.0597416156497284e-05,0.026111821290468514
0.00012483027721516302,1546.3000000000002,0.9999999999999104,0.0018512068977628463,0.03652366783586543,0.5425365037524075,0.10879580059341033,0.017002582334144395,0.2551912729941982,0.03809896559221136,0.9665479898002621,3.157102691958716e-05,0.0004885396396572526,0.005756489915583632,0.0011778272151418705,1.22028236921027e-07,6.435904262110084e-07,3.514710377563386e-09,3.186531975329367e-11,1.0639248127454927e-05,0.025986173989069022
0.00012485038004561588,1546.3000000000002,0.9999999999999104,0.001850148544350941,0.03648347981201049,0.542580805700421,0.10877140100452137,0.01701808520381416,0.25519739192182944,0.03809868781305255,0.9666748627645496,3.168154193017139e-05,0.0004886430827054366,0.005752745184173236,0.001179024104504232,1.2202494298973617e-07,6.429364197160014e-07,3.5115534191193896e-09,3.183668970767497e-11,1.0681025257246879e-05,0.025861593792127338
0.00012487048287606874,1546.3000000000002,0.9999999999999101,0.0018491881925927112,0.036447339981079595,0.5426206528421698,0.1087494603740171,0.01703203118021861,0.2552028893404204,0.03809843808950166,0.9667881624140073,3.178092347430343e-05,0.0004887357187438551,0.0057493623278224385,0.0011800998882877066,1.2202199692691566e-07,6.423475178715065e-07,3.5087068949186363e-09,3.1810874995503826e-11,1.0718578243206638e-05,0.025750372239388794
0.0001248885754234763,1546.3000000000002,0.9999999999999101,0.001848220496176818,0.03641122804535468,0.5426604765339553,0.10872753777665525,0.017045970794954745,0.2552083777233692,0.038098188629533965,0.9669006330025923,3.188022818382964e-05,0.0004888279214489564,0.00574596778229433,0.0011811743349054462,1.220190680624565e-07,6.417583537185664e-07,3.5058555265120998e-09,3.178501639466643e-11,1.0756087623699912e-05,0.025639993327889042
0.0001249066679708839,1546.3000000000002,0.9999999999999101,0.0018472455288064014,0.0363751440535102,0.5427002766483311,0.10870563324391527,0.017059903950358963,0.2552138571414678,0.03809793943361024,0.9670122843312645,3.197945697918853e-05,0.000488919695584559,0.005742561779828691,0.0011822474490309784,1.2201615610514192e-07,6.41168944306919e-07,3.502999446520445e-09,3.175911510744865e-11,1.079355377283672e-05,0.025530447013680322
0.00012492476051829146,1546.3000000000002,0.9999999999999104,0.0018462633638928962,0.03633908805324676,0.542740053059402,0.10868374680638765,0.01707383055040697,0.25521932766449834,0.038097690502165334,0.9671231260536586,3.2078610875798886e-05,0.0004890110458424377,0.005739144548077451,0.0011833192352707783,1.2201326076883922e-07,6.405793063017258e-07,3.500138784849655e-09,3.173317231152025e-11,1.0830977097891034e-05,0.025421723404738694
0.00012494285306569904,1546.3000000000002,0.9999999999999101,0.0018452740745542667,0.036303060091294366,0.54277980564282,0.10866187849377844,0.017087750500708022,0.2552247893612367,0.03809744183560837,0.9672331676890334,3.217769067381817e-05,0.0004891019768489329,0.005735716310485083,0.0011843896981839407,1.2201038177128853e-07,6.39989456010449e-07,3.4972736688980923e-09,3.1707189161819074e-11,1.0868358013626757e-05,0.02531381274794239
0.0001249609456131066,1546.3000000000002,0.9999999999999101,0.00184427773360093,0.03626706021343738,0.5428195342757605,0.10864002833493903,0.01710166370845904,0.2552302422994794,0.03809719343432379,0.9673424186124915,3.227669722808171e-05,0.0004891924931604586,0.005732277286091639,0.0011854588422706555,1.2200751882947926e-07,6.393994093524693e-07,3.494404223502761e-09,3.168116679006131e-11,1.0905696879736548e-05,0.02520670543886423
